id,CodigoBarras,Descripcion,Rubro,PrecioCosto,PorcIVA,PorcUtil,PrecioVenta,Proveedor,Stock,StockMin,StockMax,CtrlStock,Activo
340,7790313000011,DURAZNO EN ALMIBAR  LA COLINA,Almacén,0.0,21.0,0.0,2200.0,null,0,0,0,false,true
341,7798132920398,DURAZNO EN LATA ALCO 820G,Almacén,0.0,21.0,0.0,1950.0,null,0,0,0,false,true
342,7795933207024,DURAZNOS EN MITADES BAHIA,Almacén,2066.12,21.0,0.0,2500.0,null,0,0,0,false,true
343,7798054520058,DURAZNOS SABIO 820 GRS,Almacén,0.0,0.0,0.0,1950.0,null,0,0,0,false,true
344,7790490998026,EDULCORANTE HILERET 50 SOBRES,Almacén,1428.57,0.0,40.0,2000.0,null,0,0,0,false,true
345,7790490998231,EDULCORANTE HILERET CLASICO LIQUIDO 250 CC,Almacén,2300.0,0.0,0.0,2300.0,null,0,0,0,false,true
346,6902004095218,ENCENDEDOR CANDELA,Kiosco,495.87,21.0,0.0,600.0,null,0,0,0,false,true
347,6954220400116,ENCENDEDOR MAGICLICK,Bazar,0.0,0.0,0.0,370.0,null,0,0,0,false,true
348,7798422620045,ENERGIZANTE MONSTER MANGO LOCO,Bebidas sin Alcohol,0.0,0.0,0.0,2350.0,null,0,0,0,false,true
349,7798422620014,ENERGIZANTE MONSTER NEGRO,Bebidas sin Alcohol,0.0,0.0,0.0,2350.0,null,0,0,0,false,true
350,7798119220015,ENERGIZANTE SPEED UNLIMITED 250 ML,Bebidas sin Alcohol,1500.0,0.0,0.0,1500.0,null,0,0,0,false,true
351,8999002671962,ENERGIZER PILAS AA,Kiosco,900.0,0.0,0.0,900.0,null,10,0,0,false,true
352,8999002672068,ENERGIZER PILAS AAA,Kiosco,900.0,0.0,0.0,900.0,null,10,0,0,false,true
353,7790520010452,ESPIRALES COUNTRY 12 U,Limpieza,0.0,21.0,0.0,2900.0,null,0,0,0,false,true
354,7798059382071,ESPONJA ACERO INOXIDABLE,Limpieza,0.0,21.0,0.0,1120.0,null,0,0,0,false,true
355,7798059384525,ESPONJA CUADRARA DEA,Limpieza,578.51,21.0,0.0,700.0,null,0,0,0,false,true
356,7793253038106,ESPONJA MORTIMER CUADRICULADA  1 UN,Limpieza,1250.0,0.0,0.0,1250.0,null,0,0,0,false,true
357,7791540045745,ESPUMANTE DADA 7 DULCE,Bebidas con Alcohol,7100.0,0.0,0.0,7100.0,null,0,0,0,false,true
358,7791540048937,ESPUMANTE DADA MARACUYA,Bebidas con Alcohol,0.0,21.0,0.0,7400.0,null,0,0,0,false,true
359,7791250001567,ESPUMANTE NAVARRO CORREA NATURE,Bebidas con Alcohol,8256.2,21.0,0.0,9990.0,null,0,0,0,false,true
360,7791728010251,ESPUMANTE SANTA JULIA DULCE NATURAL ESTUCHE,Bebidas con Alcohol,0.0,21.0,0.0,13650.0,null,0,0,0,false,true
"361,7790314080180,""ESTANCIA DE MENDOZA 750 CABERNET, MALBEC"",Bebidas con Alcohol,0.0,21.0,0.0,3600.0,null,0,0,0,false,true"
362,7790314069345,ESTANCIA DE MENDOZA CABERNET MALBEC 750ML,Bebidas con Alcohol,3600.0,0.0,0.0,3600.0,null,0,0,0,false,true
363,7791672014688,FANTOCHE BUDIN CON FRUTAS,Fiestas,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
364,7791672014701,FANTOCHE BUDIN CON PEPAS,Fiestas,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
365,7791828000046,FELPITA HIGIENICO X4 30MTS,Almacén,1870.0,0.0,0.0,1870.0,null,0,0,0,false,true
366,7791828000121,FELPITA ROLLO COCINA X3,Almacén,0.0,0.0,0.0,2020.0,null,0,0,0,false,true
367,7790290000523,FERNET BRANCA 1 L,Bebidas con Alcohol,0.0,0.0,0.0,19600.0,null,0,0,0,false,true
368,7790290001179,FERNET BRANCA 450 CC,Bebidas con Alcohol,10150.0,0.0,0.0,10150.0,null,0,0,0,false,true
369,77902901017253,FERNET BRANCA 750 CC,Bebidas con Alcohol,15200.0,0.0,0.0,15200.0,null,0,0,0,false,true
370,7790290101602,FERNET BRANCA 750ML,Bebidas con Alcohol,12561.98,21.0,0.0,15200.0,null,0,0,0,false,true
371,7792410523165,FERNET BUHERO NEGRO 700ML,Bebidas con Alcohol,7800.0,0.0,0.0,7800.0,null,0,0,0,false,true
372,7794080000366,FIDEOS  FRESCOS LA MOROCHA,Pastas y Pizzas,0.0,21.0,0.0,1650.0,null,0,0,0,false,true
373,7798031155785,FIDEOS CICA CODITOS,Almacén,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
374,7798031155754,FIDEOS CICA MOSTACHOL,Almacén,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
375,7798031155730,FIDEOS CICA SPAGHETTI 500G,Almacén,0.0,0.0,0.0,1250.0,null,0,0,0,false,true
376,7798031155747,FIDEOS CICA TALLARINES,Almacén,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
377,7798031155761,FIDEOS CICA TIRABUZON 500 GRS,Almacén,0.0,0.0,0.0,1250.0,null,0,0,0,false,true
378,7798094170145,FIDEOS DE ARROZ CON ESPINACA 300G,Almacén,2561.98,21.0,0.0,3100.0,null,0,0,0,false,true
379,7798094170121,FIDEOS DE ARROZ MORRON 300G,Almacén,2561.98,21.0,0.0,3100.0,null,0,0,0,false,true
380,7798094170268,FIDEOS DE ARROZ TRADICIONAL FINO 300G,Almacén,0.0,21.0,0.0,3080.0,null,0,0,0,false,true
381,7798094170114,FIDEOS DE ARROZ TRADICIONALES 300G,Almacén,0.0,21.0,0.0,3080.0,null,0,0,0,false,true
382,7790070318374,FIDEOS LUCCHETTI AVE MARIA 500 GRS,Almacén,0.0,0.0,0.0,1200.0,null,-1,0,0,true,true
383,7622201705268,FLAN ROYAL VAINILLA 60 GRS,Almacén,556.0,0.0,40.29,780.0,null,0,0,0,false,true
384,7791337008205,FLAN SER,Lácteos,1206.61,21.0,0.0,1460.0,null,0,0,0,false,true
385,7790380020028,FLOW CEREAL FRUTOS DEL BOSQUE,Kiosco,0.0,21.0,0.0,520.0,null,0,0,0,false,true
386,7790380016199,FLOW CEREAL FRUTOS ROJOS,Kiosco,0.0,21.0,0.0,520.0,null,0,0,0,false,true
387,7790380020172,FLOW CEREAL MANZANA,Kiosco,0.0,21.0,0.0,620.0,null,0,0,0,false,true
388,7790380014928,FLOW CEREAL MIX DE FRUTAS,Kiosco,0.0,21.0,0.0,520.0,null,0,0,0,false,true
389,7790590000933,FOSFOROS FRAGATA 40U,Bazar,0.0,21.0,0.0,100.0,null,0,0,0,false,true
390,7790590016422,FOSFOROS TRES ESTRELLAS 400,Limpieza,1280.0,0.0,0.0,1280.0,null,0,0,0,false,true
391,7790590016477,FOSFOROS TRES PATITOS 222 UN,Limpieza,900.0,0.0,0.0,900.0,null,0,0,0,false,true
392,7790520025869,FUYI AEROSOL,Limpieza,3719.01,21.0,0.0,4500.0,null,0,0,0,false,true
393,7622300742645,GALLETITA DUQUESA,Almacén,578.51,21.0,0.0,700.0,null,0,0,0,false,true
394,7790040143357,GALLETITAS BAGLEY SURTIDO 400 GRS,Galletitas y Golosinas,2700.0,0.0,0.0,2700.0,null,0,0,0,false,true
395,7790040138902,GALLETITAS DIVERSION SURTIDO 400 GRS,Galletitas y Golosinas,0.0,0.0,0.0,2030.0,null,0,0,0,false,true
396,7790045001188,GALLETITAS DULCES FRUTIGRAN AVENA Y PASAS 250 GRS,Galletitas y Golosinas,0.0,0.0,0.0,1480.0,null,0,0,0,false,true
397,7790045825395,GALLETITAS DULCES FRUTIGRAN CHIA Y LINO 240 GRS,Galletitas y Golosinas,0.0,0.0,0.0,1480.0,null,0,0,0,false,true
398,7790045824893,GALLETITAS DULCES FRUTIGRAN CHIPS CHOC. 255 GRS,Galletitas y Golosinas,0.0,0.0,0.0,1480.0,null,0,0,0,false,true
399,7793450000159,GALLETITAS DULCES HOJALMAR LARGUITAS HOJALDRE 150 GRS,Galletitas y Golosinas,1100.0,0.0,0.0,1100.0,null,0,0,0,false,true
400,7793450000364,GALLETITAS DULCES HOJALMAR PALMERAS 150 GRS,Galletitas y Golosinas,0.0,0.0,0.0,1270.0,null,0,0,0,false,true
401,7790040137844,GALLETITAS DULCES MANA VAINILLA 408 GRS 3 UN,Galletitas y Golosinas,2400.0,0.0,0.0,2400.0,null,0,0,0,false,true
402,7791787000644,GALLETITAS FROLITAS TRIO,Almacén,0.0,21.0,0.0,1050.0,null,0,0,0,false,true
403,7798126071150,GALLETITAS GAONA CHIPS 230G,Galletitas y Golosinas,1150.0,0.0,0.0,1150.0,null,0,0,0,false,true
404,7790045001089,GALLETITAS GRANIX S/SAL 185 GRS,Galletitas y Golosinas,648.24,0.0,46.55,950.0,null,0,0,0,false,true
405,7793450000944,GALLETITAS HOJALMAR 150G,Galletitas y Golosinas,0.0,0.0,0.0,1100.0,null,0,0,0,false,true
406,7798141972371,GALLETITAS LA PROVIDENCIA 303 GRS 3 UN,Galletitas y Golosinas,0.0,0.0,0.0,1200.0,null,0,0,0,false,true
407,7790040143005,GALLETITAS MEDIA TARDE SANDWICH X3 321G,Galletitas y Golosinas,1021.43,0.0,40.0,1430.0,null,0,0,0,false,true
408,7790263119634,GALLETITAS MOLINO NATURAL AVENA Y CACAO,Galletitas y Golosinas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
409,7790263119658,GALLETITAS OKEBON 10 SEMILLAS,Galletitas y Golosinas,0.0,21.0,0.0,1850.0,null,0,0,0,false,true
410,7790263119627,GALLETITAS OKEBON AVENA Y GRANOLA,Galletitas y Golosinas,0.0,21.0,0.0,1850.0,null,0,0,0,false,true
411,7790263119641,GALLETITAS OKEBON AVENA Y PASAS,Galletitas y Golosinas,0.0,21.0,0.0,1850.0,null,0,0,0,false,true
412,7790263119665,GALLETITAS OKEBON NARANJA,Galletitas y Golosinas,0.0,21.0,0.0,1850.0,null,0,0,0,false,true
413,7622201735272,GALLETITAS OREO,Almacén,1289.26,21.0,0.0,1560.0,null,0,0,0,false,true
414,7622202038099,GALLETITAS OREO SIN TACC,Galletitas y Golosinas,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
415,076625257037,GALLETITAS PAL MATE 200G,Galletitas y Golosinas,1071.43,0.0,40.0,1500.0,null,0,0,0,false,true
416,7792180007254,GALLETITAS PASEO SIN SAL 300G,Galletitas y Golosinas,1170.0,0.0,0.0,1170.0,null,0,0,0,false,true
417,7795735600924,GALLETITAS PEPAS DON SATUR,Galletitas y Golosinas,0.0,21.0,0.0,1050.0,null,0,0,0,false,true
418,7622201735906,GALLETITAS PEPITOS CLASICAS 119 GRS,Galletitas y Golosinas,1300.0,0.0,20.0,1560.0,null,0,0,0,false,true
419,7790040139657,GALLETITAS RELLENAS MERENGADA S88G,Galletitas y Golosinas,0.0,0.0,0.0,840.0,null,0,0,0,false,true
420,7622201735296,GALLETITAS RELLENAS OREO CLASICAS 118 GRS,Galletitas y Golosinas,0.0,0.0,0.0,1600.0,null,0,0,0,false,true
421,7790040133488,GALLETITAS RELLENAS SONRISAS FRAMBUESA 108 GRS,Galletitas y Golosinas,0.0,0.0,0.0,840.0,null,0,0,0,false,true
422,7790580716707,GALLETITAS SALADIX JAMON 100 GRS,Galletitas y Golosinas,1400.0,0.0,0.0,1400.0,null,0,0,0,false,true
423,7790580387105,GALLETITAS SALADIX JAMON 30 GRS,Galletitas y Golosinas,0.0,0.0,0.0,650.0,null,0,0,0,false,true
424,7790580697303,GALLETITAS SALADIX PIZZA 100 GRS,Galletitas y Golosinas,0.0,0.0,0.0,1280.0,null,0,0,0,false,true
425,7790580387006,GALLETITAS SALADIX PIZZA 30 GRS,Galletitas y Golosinas,0.0,0.0,0.0,600.0,null,0,0,0,false,true
426,7791787101075,GALLETITAS TRIO SCONS 320G,Almacén,0.0,21.0,0.0,1050.0,null,0,0,0,false,true
427,7798126074373,GALLETITAS VALENCIANO CHIPS 150G,Almacén,0.0,21.0,0.0,700.0,null,0,0,0,false,true
428,7798126074335,GALLETITAS VALENCIANO RECREO 150G,Almacén,0.0,21.0,0.0,700.0,null,0,0,0,false,true
429,7798048721898,GARBANZOS ELIO,Almacén,0.0,0.0,0.0,1100.0,null,5,0,0,false,true
430,7792430411114,GARRAPIÑADA DE MANI BARILOCHE 100 GRS,Fiestas,0.0,0.0,0.0,1600.0,null,0,0,0,false,true
"431,7790895007217,""GASEOSA COCA COLA 1,75 LTS"",Bebidas sin Alcohol,3100.0,0.0,0.0,3100.0,null,0,0,0,false,true"
432,7790895000782,GASEOSA COCA COLA 500CC,Bebidas sin Alcohol,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
"433,7790895000430,""GASEOSA COCA COLA BOTELLA 1,5 LTS"",Bebidas sin Alcohol,0.0,0.0,0.0,2900.0,null,0,0,0,false,true"
"434,7790895000997,""GASEOSA COCA COLA BOTELLA 2,25 LTS"",Bebidas sin Alcohol,3800.0,0.0,0.0,3800.0,null,0,0,0,false,true"
435,7790895000232,GASEOSA COCA COLA LATA 354 ML,Bebidas sin Alcohol,950.0,0.0,0.0,950.0,null,0,0,0,false,true
436,7790895000218,GASEOSA COCA COLA RETORNABLE 2L,Bebidas sin Alcohol,0.0,21.0,0.0,2700.0,null,0,0,0,false,true
"437,7790895067556,""GASEOSA COCA COLA ZERO BOTELLA 1,5 LTS"",Bebidas sin Alcohol,2900.0,0.0,0.0,2900.0,null,0,0,0,false,true"
438,7790895640841,GASEOSA COCA COLA ZERO LATA 310 ML,Bebidas sin Alcohol,0.0,0.0,0.0,950.0,null,0,0,0,false,true
"439,7790895006951,""GASEOSA CRUSH NARANJA 2,25 LTS"",Bebidas sin Alcohol,2250.0,0.0,0.0,2250.0,null,0,0,0,false,true"
440,7790639003437,GASEOSA CUNNINGTON COLA 2.25L,Bebidas sin Alcohol,1900.0,0.0,0.0,1900.0,null,0,0,0,false,true
441,7790639003468,GASEOSA CUNNINGTON LIMA LIMON 2.25L,Bebidas sin Alcohol,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
442,7790639003475,GASEOSA CUNNINGTON NARANJA 2.25L,Bebidas sin Alcohol,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
443,7790639003451,GASEOSA CUNNINGTON POMELO 2.25L,Bebidas sin Alcohol,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
"444,7790895000454,""GASEOSA FANTA NARANJA 1,5 LTS"",Bebidas sin Alcohol,0.0,0.0,0.0,2900.0,null,0,0,0,false,true"
445,7790895000331,GASEOSA FANTA RETORNABLE 2L,Bebidas sin Alcohol,0.0,21.0,0.0,2700.0,null,0,0,0,false,true
"446,7791813421382,""GASEOSA PASO DE LOS TOROS POMELO 1,5 LTS"",Bebidas sin Alcohol,0.0,0.0,0.0,2600.0,null,0,0,0,false,true"
"447,7791813421368,""GASEOSA PASO DE LOS TOROS TONICA 1,5 LTS"",Bebidas sin Alcohol,0.0,0.0,0.0,2600.0,null,0,0,0,false,true"
448,7790895010088,GASEOSA SCHWEPPES POMELO ZERO 1.5L,Bebidas sin Alcohol,0.0,21.0,0.0,2900.0,null,0,0,0,false,true
"449,7790895006715,""GASEOSA SCHWEPPES TONICA 1,5 LTS"",Bebidas sin Alcohol,2900.0,0.0,0.0,2900.0,null,0,0,0,false,true"
"450,7790895000447,""GASEOSA SPRITE 1,5 LTS"",Bebidas sin Alcohol,0.0,0.0,0.0,2900.0,null,0,0,0,false,true"
"451,7790895001000,""GASEOSA SPRITE 2,25 LTS"",Bebidas sin Alcohol,3800.0,0.0,0.0,3800.0,null,0,0,0,false,true"
452,7790895000829,GASEOSA SPRITE 500CC,Bebidas sin Alcohol,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
453,7790895000270,GASEOSA SPRITE LATA 354 CC,Bebidas sin Alcohol,900.0,0.0,0.0,900.0,null,0,0,0,false,true
454,7790895000225,GASEOSA SPRITE RETORNABLE 2L,Bebidas sin Alcohol,0.0,21.0,0.0,2700.0,null,0,0,0,false,true
"455,7790895064173,""GASEOSA SPRITE ZERO 1,5 LTS"",Bebidas sin Alcohol,0.0,0.0,0.0,2900.0,null,0,0,0,false,true"
456,7792170052271,GATORADE 750 MANZANA,Bebidas sin Alcohol,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
457,7792170042258,GATORADE COOL BLUE 500 ML,Bebidas sin Alcohol,1400.0,0.0,0.0,1400.0,null,0,0,0,false,true
458,7792170052264,GATORADE COOL BLUE 750,Bebidas sin Alcohol,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
459,7792170042029,GATORADE FRUTAS TROPICALES 500ML,Bebidas sin Alcohol,0.0,21.0,0.0,1400.0,null,0,0,0,false,true
"460,7792170110575,""GATORADE MANZANA 1,25 LTS"",Bebidas sin Alcohol,3200.0,0.0,0.0,3200.0,null,0,0,0,false,true"
461,7792170042005,GATORADE MANZANA 500 ML,Bebidas sin Alcohol,1400.0,0.0,0.0,1400.0,null,0,0,0,false,true
462,7791290795808,GEL DESINFECTANTE CIF,Limpieza,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
463,7790070432537,GELATINA FRAMBUESA EXQUISITA,Almacén,785.12,21.0,0.0,950.0,null,0,0,0,false,true
464,7500435154420,GILLETTE PRESTO BARBA 2 FILOS,Perfumería,1041.32,21.0,0.0,1260.0,null,0,0,0,false,true
465,7792410522717,GIN BRIGTHON,Bebidas con Alcohol,7595.04,21.0,0.0,9190.0,null,0,0,0,false,true
466,1234,GIN LA ELISA 750ML,Bebidas con Alcohol,6750.0,0.0,39.26,9400.0,null,0,0,0,false,true
467,123,GIN LA ELISA BOTELLA DE ALUMINIO 350ML,Bebidas con Alcohol,3300.0,0.0,40.0,4620.0,null,0,0,0,false,true
468,7790895648113,GIN TONIC,Bebidas con Alcohol,0.0,21.0,0.0,630.0,null,0,0,0,false,true
469,7790163010161,GINEBRA LA LLAVE 700ML,Bebidas con Alcohol,6322.31,21.0,0.0,7650.0,null,0,0,0,false,true
470,7790163001107,GINEBRA LLAVE PETACA,Bebidas con Alcohol,2892.56,21.0,0.0,3500.0,null,0,0,0,false,true
471,7790520998194,GLADE,Limpieza,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
472,7790520998262,GLADE DESODORANTE DE AMBIENTE,Limpieza,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
473,7790520998224,GLADE DESODORANTE DE AMBIENTE HARMONY,Limpieza,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
474,7798060460119,GRASA DE VACA 500G,Fiambrería,1250.0,0.0,40.0,1750.0,null,0,0,0,false,true
475,7798059380435,GUANTES NUVIA TALLE CH,Limpieza,0.0,21.0,0.0,3160.0,null,0,0,0,false,true
476,7798413490046,GUANTES NUVIA TALLE L,Limpieza,0.0,21.0,0.0,3380.0,null,0,0,0,false,true
477,7798413490039,GUANTES NUVIA TALLE M,Limpieza,0.0,21.0,0.0,3160.0,null,0,0,0,false,true
478,77933928,HALLS MENTA X28.8G,Galletitas y Golosinas,0.0,0.0,0.0,600.0,null,0,0,0,false,true
479,77986283,HALLS STRONG 28G*,Galletitas y Golosinas,0.0,0.0,0.0,600.0,null,0,0,0,false,true
480,7790670052333,HAMBURG VEGETARIANA ARVEJAS Y BROCOLI VEGGIES,Alimentos Congelados,0.0,21.0,0.0,1500.0,null,0,0,0,false,true
481,7790670052326,HAMBURG VEGETARIANA CALABAZA VEGGIES,Alimentos Congelados,0.0,21.0,0.0,1500.0,null,0,0,0,false,true
482,7790670052319,HAMBURG VEGETARIANA ESPINACA Y PIMIENTO VEGGIES,Alimentos Congelados,0.0,21.0,0.0,1500.0,null,0,0,0,false,true
483,7790670052623,HAMBURGUESA PATY X4,Alimentos Congelados,0.0,21.0,0.0,3900.0,null,0,0,0,false,true
484,7790360026606,HAMBURGUESA SWIFT X2,Alimentos Congelados,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
"485,7790670052340,""HAMBURGUESA VEGGIES LENTEJA, ZANAHORIAS Y SEMILLAS"",Alimentos Congelados,0.0,21.0,0.0,1500.0,null,0,0,0,false,true"
486,7790670051831,HAMBURGUESAS PATY X 4 (72),Alimentos Congelados,0.0,21.0,0.0,3900.0,null,0,0,0,false,true
487,7799037060011,HARINA CHACABUCO 000,Almacén,1100.0,0.0,0.0,1100.0,null,0,0,0,false,true
488,7799037060028,HARINA CHACABUCO 0000,Almacén,0.0,0.0,0.0,1260.0,null,0,0,0,false,true
489,7799037060035,HARINA CHACABUCO LEUDANTE 1KG,Almacén,0.0,0.0,0.0,1580.0,null,0,0,0,false,true
490,7792180004567,HARINA PUREZA C/LEVADURA PIZZA CASERA 1 KG,Almacén,1650.0,0.0,0.0,1650.0,null,0,0,0,false,true
491,7790380015772,HUEVO FRESCOS X 12 UNIDADES,Almacén,0.0,0.0,0.0,1800.0,null,0,0,0,false,true
492,77965349,HUEVO KINDER,Galletitas y Golosinas,1636.36,21.0,0.0,1980.0,null,0,0,0,false,true
493,7796691000056,HUEVOS FRESCOS X 6 UNIDADES,Almacén,950.0,0.0,0.0,950.0,null,0,0,0,false,true
494,89,INDIVIDUALES X 6 UN.,Blanco y Mantelería,5702.48,21.0,0.0,6900.0,null,0,0,0,false,true
495,7793253005146,INSECTICIDA SELTON CASA Y JARDIN 360 CC,Limpieza,0.0,0.0,0.0,3370.0,null,0,0,0,false,true
496,7791290793453,JABON ALA 200G,Perfumería,0.0,21.0,0.0,1350.0,null,0,0,0,false,true
497,7791290792067,JABON ALA EN POLVO LAVADO A MANO 400G,Limpieza,0.0,21.0,0.0,1260.0,null,1,0,0,false,true
498,7791290792050,JABON ALA EN POLVO LAVADO A MANO 800G,Limpieza,0.0,21.0,0.0,2160.0,null,5,0,0,false,true
499,7790990001820,JABON ALA FEDERAL150G,Limpieza,0.0,0.0,0.0,930.0,null,0,0,0,false,true
500,7791290792081,JABON ALA MATIC 800G,Limpieza,0.0,21.0,0.0,2250.0,null,0,0,0,false,true
501,7791290792142,JABON ALA MATIC SOL 800G,Limpieza,0.0,21.0,0.0,2300.0,null,0,0,0,false,true
502,7790990000984,JABON CAMPOS VERDES,Perfumería,0.0,21.0,0.0,720.0,null,0,0,0,false,true
503,7790990000977,JABON CAMPOS VERDES,Perfumería,0.0,21.0,0.0,720.0,null,0,0,0,false,true
504,7791520004120,JABON DE GLICERINA VERITAS NECTAR DE FRUTAS 120 GRS,Perfumería,0.0,0.0,0.0,1170.0,null,0,0,0,false,true
505,7791293049076,JABON DE TOCADOR  REXONA BAMBOO 125 GRS,Perfumería,0.0,0.0,0.0,870.0,null,0,0,0,false,true
506,7790990000991,JABON DE TOCADOR CAMPOS VERDES 120G,Perfumería,0.0,0.0,0.0,720.0,null,0,0,0,false,true
507,7791293044439,JABON DE TOCADOR DOVE ORIGINAL 90G,Perfumería,0.0,0.0,0.0,1760.0,null,0,0,0,false,true
508,7791293044415,JABON DE TOCADOR LUX LIRIO AZUL 125 GRS,Perfumería,0.0,0.0,0.0,870.0,null,0,0,0,false,true
509,7791293044279,JABON DE TOCADOR LUX ROSAS FRANCESAS 125 GRS,Perfumería,0.0,0.0,0.0,870.0,null,0,0,0,false,true
510,7791293049113,JABON DE TOCADOR REXONA SENSIBLE 3 X 125 GRS,Perfumería,0.0,0.0,0.0,2530.0,null,0,0,0,false,true
511,7791293049144,JABON DE TOCADOR REXONA XTRACOOL  3 X 125 GRS,Perfumería,0.0,0.0,0.0,2700.0,null,0,0,0,false,true
512,7791293048543,JABON DOVE,Perfumería,0.0,21.0,0.0,1760.0,null,0,0,0,false,true
513,7791290791930,JABON EN PAN ALA,Limpieza,1900.83,21.0,0.0,2300.0,null,0,0,0,false,true
514,7791293049182,JABON GLICERINA FRUTOS ROJOS,Perfumería,991.74,21.0,0.0,1200.0,null,0,0,0,false,true
515,80,JABON LIQUIDO ARIEL 1 1/2 L,Limpieza,1500.0,0.0,0.0,1500.0,null,0,0,0,false,true
516,81,JABON LIQUIDO ARIEL 5L,Limpieza,6200.0,0.0,0.0,6200.0,null,0,0,0,false,true
"517,7501001396503,""JABON LIQUIDO ARIEL POUCH 1, 5 LTS"",Limpieza,0.0,0.0,0.0,0.0,null,0,0,0,false,true"
518,7791293044361,JABON LUX 3 X125G,Perfumería,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
519,7791293044231,JABON LUX FLOR DE VAINILLA 125G,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
520,7791293050805,JABON LUX JAZMIN CREMOSO 3 X 125G,Perfumería,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
521,7791293050829,JABON LUX ORQUIDEA NEGRA 3 X 125G,Perfumería,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
522,7791293050867,JABON LUX ORQUIDEAS NEGRA 125G,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
523,7791293050874,JABON LUX ROSAS FRANCESAS 125G,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
524,7791293044378,JABON LUX X3,Perfumería,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
525,79,JABON PARA MANOS DOVE 1/2 LT,Limpieza,0.0,0.0,0.0,1990.0,null,0,0,0,false,true
526,7791293050973,JABON REXONA BAMBOO 120G,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
527,7791293049083,JABON REXONA FRESH,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
528,7791293050997,JABON REXONA FUTBOL 120G,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
529,7791293049175,JABON REXONA GLICERINA,Perfumería,0.0,21.0,0.0,1060.0,null,0,0,0,false,true
530,69759967,JABON REXONA X125G,Perfumería,0.0,21.0,0.0,900.0,null,0,0,0,false,true
531,7791293050935,JABON REXONA X3,Perfumería,0.0,21.0,0.0,2700.0,null,0,0,0,false,true
532,7791293050928,JABON REXONA X3 BAMBOO,Perfumería,0.0,21.0,0.0,2700.0,null,0,0,0,false,true
533,7794218106915,JABON ST TROPEZ NEUTRO GLICERINA,Perfumería,0.0,21.0,0.0,560.0,null,0,0,0,false,true
534,7790990001769,JABON ZORRO BLANCO 150G,Limpieza,0.0,0.0,0.0,1000.0,null,0,0,0,false,true
535,7790990001790,JABON ZORRO PAN BLANCO,Limpieza,0.0,21.0,0.0,1000.0,null,0,0,0,false,true
536,7798048720136,JARDINERA ELIO,Almacén,0.0,0.0,0.0,1200.0,null,7,0,0,false,true
537,7790036000589,JUGO BAGGIO DURAZNO 200ML,Bebidas sin Alcohol,0.0,21.0,0.0,550.0,null,0,0,0,false,true
538,7790036000602,JUGO BAGGIO MIX FRUTAL,Bebidas sin Alcohol,0.0,21.0,0.0,550.0,null,0,0,0,false,true
539,7790036000343,JUGO BAGGIO PRONTO DURAZNO 1 L,Bebidas sin Alcohol,0.0,0.0,0.0,1600.0,null,0,0,0,false,true
540,7790036000466,JUGO BAGGIO PRONTO MULTIFRUTA 1 L,Bebidas sin Alcohol,0.0,0.0,0.0,1600.0,null,0,0,0,false,true
541,7790036000619,JUGO BAGGIO PRONTO MULTIFRUTA 200 ML,Bebidas sin Alcohol,550.0,0.0,0.0,550.0,null,0,0,0,false,true
542,7790036000329,JUGO BAGGIO PRONTO NARANJA 1 L,Bebidas sin Alcohol,0.0,0.0,0.0,1600.0,null,0,0,0,false,true
543,7790036000565,JUGO BAGGIO PRONTO NARANJA 200 ML,Bebidas sin Alcohol,0.0,0.0,0.0,550.0,null,0,0,0,false,true
544,7798085681476,JUGO CITRIC NARANJA CON PULPA  1 L,Bebidas sin Alcohol,0.0,0.0,0.0,1860.0,null,0,0,0,false,true
545,7622201702656,JUGO CLIGHT LIMONADA,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
